Side,Arc,Source,Target,Rot,AdaptFrac,ArcOK,nEval,nEvalPos,nArc,nArcPos,Method,Uses,K,BAC,Precision,Recall
Left,random,HTL,PTT,1,0.3,1,1136,76,682,36,COT,arc labels,,0.5424528301886793,0.0794979079497908,0.5
Left,random,HTL,PTT,1,0.3,1,1136,76,682,36,none-HS4,arc labels,,0.4667328699106257,0.057539682539682536,0.3815789473684211
Left,random,HTL,PTT,1,0.3,1,1136,76,682,36,none-HSsrc,nothing,,0.4689672293942403,0.05172413793103448,0.19736842105263158
Left,random,HTL,PTT,1,0.3,1,1136,76,682,36,none-PCA,arc segments,16.0,0.4623138033763654,0.05825242718446602,0.47368421052631576
Left,random,HTL,PTT,1,0.3,1,1136,76,682,36,QOTu-HS4,arc labels,,0.4674776564051638,0.05325443786982249,0.23684210526315788
Left,random,HTL,PTT,1,0.3,1,1136,76,682,36,QOTu-HSsrc,arc segments,,0.4477904667328699,0.04262295081967213,0.17105263157894737
Left,random,HTL,PTT,1,0.3,1,1136,76,682,36,QOTu-PCA,arc segments,64.0,0.4330436941410129,0.043795620437956206,0.23684210526315788
Left,random,HTL,PTT,1,0.3,1,1136,76,682,36,QOTc-HS4,arc labels,,0.5227656405163853,0.08695652173913043,0.18421052631578946
Left,random,HTL,PTT,1,0.3,1,1136,76,682,36,QOTc-HSsrc,arc labels,,0.49332174776564053,0.0641399416909621,0.2894736842105263
Left,random,HTL,PTT,1,0.3,1,1136,76,682,36,QOTc-PCA,arc labels,64.0,0.4564051638530288,0.03773584905660377,0.10526315789473684
Left,random,HTL,PTT,1,0.3,1,1136,76,682,36,SDM-HS4,arc labels,,0.498038728897716,0.06606606606606606,0.2894736842105263
Left,random,HTL,PTT,1,0.3,1,1136,76,682,36,SDM-HSsrc,arc labels,,0.5060327706057597,0.06948640483383686,0.3026315789473684
Left,random,HTL,PTT,1,0.3,1,1136,76,682,36,SDM-PCA,arc labels,64.0,0.5462264150943397,0.07559681697612732,0.75
Left,random,HTL,PTT,1,0.5,1,1136,76,1112,63,NoAdapt,nothing,,0.49285004965243295,0.06395348837209303,0.2894736842105263
Left,random,HTL,PTT,1,0.5,1,1136,76,1112,63,TargetOnly,arc labels,,0.46037735849056605,0.051630434782608696,0.25
Left,random,HTL,PTT,1,0.5,1,1136,76,1112,63,Source+Target,arc labels,,0.5040714995034756,0.07291666666666667,0.09210526315789473
Left,random,HTL,PTT,1,0.5,1,1136,76,1112,63,COT,arc labels,,0.5067279046673288,0.06889352818371608,0.4342105263157895
Left,random,HTL,PTT,1,0.5,1,1136,76,1112,63,none-HS4,arc labels,,0.4676762661370407,0.05776892430278884,0.3815789473684211
Left,random,HTL,PTT,1,0.5,1,1136,76,1112,63,none-HSsrc,nothing,,0.4689672293942403,0.05172413793103448,0.19736842105263158
Left,random,HTL,PTT,1,0.5,1,1136,76,1112,63,none-PCA,arc segments,16.0,0.4590367428003972,0.05737704918032787,0.4605263157894737
Left,random,HTL,PTT,1,0.5,1,1136,76,1112,63,QOTu-HS4,arc labels,,0.46514399205561074,0.051829268292682924,0.2236842105263158
Left,random,HTL,PTT,1,0.5,1,1136,76,1112,63,QOTu-HSsrc,arc segments,,0.4529791459781529,0.04421768707482993,0.17105263157894737
Left,random,HTL,PTT,1,0.5,1,1136,76,1112,63,QOTu-PCA,arc segments,64.0,0.4354021847070506,0.04433497536945813,0.23684210526315788
Left,random,HTL,PTT,1,0.5,1,1136,76,1112,63,QOTc-HS4,arc labels,,0.4987586891757696,0.06593406593406594,0.15789473684210525
Left,random,HTL,PTT,1,0.5,1,1136,76,1112,63,QOTc-HSsrc,arc labels,,0.49143495531281034,0.06340057636887608,0.2894736842105263
Left,random,HTL,PTT,1,0.5,1,1136,76,1112,63,QOTc-PCA,arc labels,64.0,0.45260675273088385,0.03829787234042553,0.11842105263157894
Left,random,HTL,PTT,1,0.5,1,1136,76,1112,63,SDM-HS4,arc labels,,0.48855511420059583,0.06266318537859007,0.3157894736842105
Left,random,HTL,PTT,1,0.5,1,1136,76,1112,63,SDM-HSsrc,arc labels,,0.5022591857000993,0.06784660766961652,0.3026315789473684
Left,random,HTL,PTT,1,0.5,1,1136,76,1112,63,SDM-PCA,arc labels,32.0,0.5571996027805363,0.08870967741935484,0.4342105263157895
Left,random,HTL,PTT,2,0.05,1,1136,82,114,8,NoAdapt,nothing,,0.48092053501180176,0.06376811594202898,0.2682926829268293
Left,random,HTL,PTT,2,0.05,1,1136,82,114,8,TargetOnly,arc labels,,0.46169065580598884,0.048582995951417005,0.14634146341463414
Left,random,HTL,PTT,2,0.05,1,1136,82,114,8,Source+Target,arc labels,,0.45478317212014624,0.04090909090909091,0.10975609756097561
Left,random,HTL,PTT,2,0.05,1,1136,82,114,8,COT,arc labels,,0.57239551997038,0.08543922984356198,0.8658536585365854
Left,random,HTL,PTT,2,0.05,1,1136,82,114,8,none-HS4,arc labels,,0.4443814504558708,0.055876685934489405,0.35365853658536583
Left,random,HTL,PTT,2,0.05,1,1136,82,114,8,none-HSsrc,nothing,,0.4619567732679224,0.052083333333333336,0.18292682926829268
Left,random,HTL,PTT,2,0.05,1,1136,82,114,8,none-PCA,arc segments,16.0,0.44526079511269495,0.05649717514124294,0.36585365853658536
Left,random,HTL,PTT,2,0.05,1,1136,82,114,8,QOTu-HS4,arc labels,,0.4483385014115796,0.04498269896193772,0.15853658536585366
Left,random,HTL,PTT,2,0.05,1,1136,82,114,8,QOTu-HSsrc,arc segments,,0.45193687230989954,0.03982300884955752,0.10975609756097561
Left,random,HTL,PTT,2,0.05,1,1136,82,114,8,QOTu-PCA,arc segments,64.0,0.448743462766696,0.046357615894039736,0.17073170731707318
Left,random,HTL,PTT,2,0.05,1,1136,82,114,8,QOTc-HS4,arc labels,,0.4746378488452816,0.052083333333333336,0.12195121951219512
Left,random,HTL,PTT,2,0.05,1,1136,82,114,8,QOTc-HSsrc,arc labels,,0.473249409913454,0.0635593220338983,0.36585365853658536
Left,random,HTL,PTT,2,0.05,1,1136,82,114,8,QOTc-PCA,arc labels,32.0,0.4604063497940482,0.04504504504504504,0.12195121951219512
Left,random,HTL,PTT,2,0.05,1,1136,82,114,8,SDM-HS4,arc labels,,0.4755171935021058,0.05392156862745098,0.13414634146341464
Left,random,HTL,PTT,2,0.05,1,1136,82,114,8,SDM-HSsrc,arc labels,,0.4954065812005369,0.0706401766004415,0.3902439024390244
Left,random,HTL,PTT,2,0.05,1,1136,82,114,8,SDM-PCA,arc labels,8.0,0.5014462905539872,0.07277628032345014,0.32926829268292684
Left,random,HTL,PTT,2,0.1,1,1136,82,227,14,NoAdapt,nothing,,0.48092053501180176,0.06376811594202898,0.2682926829268293
Left,random,HTL,PTT,2,0.1,1,1136,82,227,14,TargetOnly,arc labels,,0.43010367010690975,0.04336043360433604,0.1951219512195122
Left,random,HTL,PTT,2,0.1,1,1136,82,227,14,Source+Target,arc labels,,0.5046628407460545,0.07920792079207921,0.0975609756097561
Left,random,HTL,PTT,2,0.1,1,1136,82,227,14,COT,arc labels,,0.43945249224788263,0.04774535809018567,0.21951219512195122
Left,random,HTL,PTT,2,0.1,1,1136,82,227,14,none-HS4,arc labels,,0.443907067154163,0.05576923076923077,0.35365853658536583
Left,random,HTL,PTT,2,0.1,1,1136,82,227,14,none-HSsrc,nothing,,0.4619567732679224,0.052083333333333336,0.18292682926829268
Left,random,HTL,PTT,2,0.1,1,1136,82,227,14,none-PCA,arc segments,16.0,0.4504095894848892,0.05805243445692884,0.3780487804878049
Left,random,HTL,PTT,2,0.1,1,1136,82,227,14,QOTu-HS4,arc labels,,0.4519947239320591,0.04854368932038835,0.18292682926829268
Left,random,HTL,PTT,2,0.1,1,1136,82,227,14,QOTu-HSsrc,arc segments,,0.45675012727356873,0.039603960396039604,0.0975609756097561
Left,random,HTL,PTT,2,0.1,1,1136,82,227,14,QOTu-PCA,arc segments,32.0,0.4328226963484056,0.03741496598639456,0.13414634146341464
Left,random,HTL,PTT,2,0.1,1,1136,82,227,14,QOTc-HS4,arc labels,,0.4676378025639839,0.058981233243967826,0.2682926829268293
Left,random,HTL,PTT,2,0.1,1,1136,82,227,14,QOTc-HSsrc,arc labels,,0.49596195677326793,0.07038123167155426,0.2926829268292683
