Side,Arc,Enc,Source,Target,Rot,AdaptFrac,ArcOK,nEval,nEvalPos,nArc,nArcPos,Method,Uses,K,BAC,Precision,Recall
Right,random,Ang,HTL,PTT,1,0.05,1,1136,67,114,5,QOTc-Ang-HSsrc,arc labels,,0.6463426552922944,0.22522522522522523,0.373134328358209
Right,random,Ang,HTL,PTT,1,0.05,1,1136,67,114,5,QOTc-Ang-PCA,arc labels,64.0,0.6187467712885526,0.14705882352941177,0.373134328358209
Right,random,Ang,HTL,PTT,1,0.05,1,1136,67,114,5,SDM-Ang-HS4,arc labels,,0.6296092037473996,0.3225806451612903,0.29850746268656714
Right,random,Ang,HTL,PTT,1,0.05,1,1136,67,114,5,SDM-Ang-HSsrc,arc labels,,0.632310849866663,0.1773049645390071,0.373134328358209
Right,random,Ang,HTL,PTT,1,0.05,1,1136,67,114,5,SDM-Ang-PCA,arc labels,64.0,0.4442776761654776,0.01764705882352941,0.04477611940298507
Right,random,Ang,HTL,PTT,1,0.1,1,1136,67,227,10,NoAdapt,nothing,,0.5045934965025202,0.06896551724137931,0.05970149253731343
Right,random,Ang,HTL,PTT,1,0.1,1,1136,67,227,10,TargetOnly,arc labels,,0.5208173352135487,0.07746478873239436,0.16417910447761194
Right,random,Ang,HTL,PTT,1,0.1,1,1136,67,227,10,Source+Target,arc labels,,0.49717269592170116,0.043478260869565216,0.014925373134328358
Right,random,Ang,HTL,PTT,1,0.1,1,1136,67,227,10,COT,arc labels,,0.4545327618223196,0.04864864864864865,0.40298507462686567
Right,random,Ang,HTL,PTT,1,0.1,1,1136,67,227,10,none-Ang-HS4,arc labels,,0.49949038716613375,0.05714285714285714,0.029850746268656716
Right,random,Ang,HTL,PTT,1,0.1,1,1136,67,227,10,none-Ang-HSsrc,nothing,,0.501361294556218,0.06451612903225806,0.029850746268656716
Right,random,Ang,HTL,PTT,1,0.1,1,1136,67,227,10,none-Ang-PCA,arc segments,32.0,0.482184493807855,0.027777777777777776,0.029850746268656716
Right,random,Ang,HTL,PTT,1,0.1,1,1136,67,227,10,QOTu-Ang-HS4,arc labels,,0.48167488097398875,0.037383177570093455,0.05970149253731343
Right,random,Ang,HTL,PTT,1,0.1,1,1136,67,227,10,QOTu-Ang-HSsrc,arc segments,,0.47185261717604676,0.03125,0.05970149253731343
Right,random,Ang,HTL,PTT,1,0.1,1,1136,67,227,10,QOTu-Ang-PCA,arc segments,32.0,0.5600226184326265,0.11904761904761904,0.22388059701492538
Right,random,Ang,HTL,PTT,1,0.1,1,1136,67,227,10,QOTc-Ang-HS4,arc labels,,0.7172486491769403,0.30357142857142855,0.5074626865671642
Right,random,Ang,HTL,PTT,1,0.1,1,1136,67,227,10,QOTc-Ang-HSsrc,arc labels,,0.6411138879968725,0.15263157894736842,0.43283582089552236
Right,random,Ang,HTL,PTT,1,0.1,1,1136,67,227,10,QOTc-Ang-PCA,arc labels,64.0,0.612666322270779,0.1366120218579235,0.373134328358209
Right,random,Ang,HTL,PTT,1,0.1,1,1136,67,227,10,SDM-Ang-HS4,arc labels,,0.45599179034667636,0.015625,0.029850746268656716
Right,random,Ang,HTL,PTT,1,0.1,1,1136,67,227,10,SDM-Ang-HSsrc,arc labels,,0.6359479496809685,0.13761467889908258,0.44776119402985076
Right,random,Ang,HTL,PTT,1,0.1,1,1136,67,227,10,SDM-Ang-PCA,arc labels,64.0,0.44425673317230496,0.0213903743315508,0.05970149253731343
Right,random,Ang,HTL,PTT,1,0.2,1,1136,67,454,15,NoAdapt,nothing,,0.5045934965025202,0.06896551724137931,0.05970149253731343
Right,random,Ang,HTL,PTT,1,0.2,1,1136,67,454,15,TargetOnly,arc labels,,0.5278960669058822,0.10526315789473684,0.11940298507462686
Right,random,Ang,HTL,PTT,1,0.2,1,1136,67,454,15,Source+Target,arc labels,,0.49997905700682743,0.058823529411764705,0.014925373134328358
Right,random,Ang,HTL,PTT,1,0.2,1,1136,67,454,15,COT,arc labels,,0.44732837217095067,0.04979253112033195,0.5373134328358209
Right,random,Ang,HTL,PTT,1,0.2,1,1136,67,454,15,none-Ang-HS4,arc labels,,0.501361294556218,0.06451612903225806,0.029850746268656716
Right,random,Ang,HTL,PTT,1,0.2,1,1136,67,454,15,none-Ang-HSsrc,nothing,,0.501361294556218,0.06451612903225806,0.029850746268656716
Right,random,Ang,HTL,PTT,1,0.2,1,1136,67,454,15,none-Ang-PCA,arc segments,32.0,0.4260363291121567,0.014354066985645933,0.04477611940298507
Right,random,Ang,HTL,PTT,1,0.2,1,1136,67,454,15,QOTu-Ang-HS4,arc labels,,0.48822305683928346,0.043010752688172046,0.05970149253731343
Right,random,Ang,HTL,PTT,1,0.2,1,1136,67,454,15,QOTu-Ang-HSsrc,arc segments,,0.47185261717604676,0.03125,0.05970149253731343
Right,random,Ang,HTL,PTT,1,0.2,1,1136,67,454,15,QOTu-Ang-PCA,arc segments,64.0,0.47602027281739107,0.0392156862745098,0.08955223880597014
Right,random,Ang,HTL,PTT,1,0.2,1,1136,67,454,15,QOTc-Ang-HS4,arc labels,,0.7289208773717939,0.33653846153846156,0.5223880597014925
Right,random,Ang,HTL,PTT,1,0.2,1,1136,67,454,15,QOTc-Ang-HSsrc,arc labels,,0.636904346369183,0.1457286432160804,0.43283582089552236
Right,random,Ang,HTL,PTT,1,0.2,1,1136,67,454,15,QOTc-Ang-PCA,arc labels,64.0,0.6565488739650671,0.18471337579617833,0.43283582089552236
Right,random,Ang,HTL,PTT,1,0.2,1,1136,67,454,15,SDM-Ang-HS4,arc labels,,0.7004733116457005,0.31958762886597936,0.4626865671641791
Right,random,Ang,HTL,PTT,1,0.2,1,1136,67,454,15,SDM-Ang-HSsrc,arc labels,,0.6074166119821846,0.10752688172043011,0.44776119402985076
Right,random,Ang,HTL,PTT,1,0.2,1,1136,67,454,15,SDM-Ang-PCA,arc labels,64.0,0.5920653979866803,0.10655737704918032,0.3880597014925373
