Side,alpha,Source,Target,Rot,AdaptFrac,Method,BAC
Right,0.025,WRM,HTL,1,0.05,QOTu-HSsrc,0.5934150988330555
Right,0.025,WRM,HTL,1,0.05,none-HSsrc,0.5223465904580455
Right,0.025,WRM,HTL,1,0.5,QOTu-HSsrc,0.5841073271413828
Right,0.025,WRM,HTL,1,0.5,none-HSsrc,0.5223465904580455
Right,0.025,WRM,HTL,2,0.05,QOTu-HSsrc,0.55689846788918
Right,0.025,WRM,HTL,2,0.05,none-HSsrc,0.5177026276097483
Right,0.025,WRM,HTL,2,0.5,QOTu-HSsrc,0.5796816702389458
Right,0.025,WRM,HTL,2,0.5,none-HSsrc,0.5177026276097483
Right,0.025,WRM,HTL,3,0.05,QOTu-HSsrc,0.5956575682382134
Right,0.025,WRM,HTL,3,0.05,none-HSsrc,0.5360864941510103
Right,0.025,WRM,HTL,3,0.5,QOTu-HSsrc,0.6061857497341369
Right,0.025,WRM,HTL,3,0.5,none-HSsrc,0.5360864941510103
Right,0.025,WRM,HTL,4,0.05,QOTu-HSsrc,0.6047570850202428
Right,0.025,WRM,HTL,4,0.05,none-HSsrc,0.5325708502024291
Right,0.025,WRM,HTL,4,0.5,QOTu-HSsrc,0.5903846153846154
Right,0.025,WRM,HTL,4,0.5,none-HSsrc,0.5325708502024291
Right,0.025,WRM,HTL,5,0.05,QOTu-HSsrc,0.5632418656612206
Right,0.025,WRM,HTL,5,0.05,none-HSsrc,0.5120793185309315
Right,0.025,WRM,HTL,5,0.5,QOTu-HSsrc,0.566383884932272
Right,0.025,WRM,HTL,5,0.5,none-HSsrc,0.5120793185309315
Right,0.025,WRM,HTL,6,0.05,QOTu-HSsrc,0.5739073138589941
Right,0.025,WRM,HTL,6,0.05,none-HSsrc,0.5174427117651366
Right,0.025,WRM,HTL,6,0.5,QOTu-HSsrc,0.5698989677135955
Right,0.025,WRM,HTL,6,0.5,none-HSsrc,0.5174427117651366
Right,0.025,WRM,HTL,7,0.05,QOTu-HSsrc,0.5212370437133844
Right,0.025,WRM,HTL,7,0.05,none-HSsrc,0.5060087126333184
Right,0.025,WRM,HTL,7,0.5,QOTu-HSsrc,0.5367094787441791
Right,0.025,WRM,HTL,7,0.5,none-HSsrc,0.5060087126333184
Right,0.025,WRM,PTT,0,0.05,QOTu-HSsrc,0.6181818181818182
Right,0.025,WRM,PTT,0,0.05,none-HSsrc,0.6148674242424242
Right,0.025,WRM,PTT,0,0.5,QOTu-HSsrc,0.6142992424242424
Right,0.025,WRM,PTT,0,0.5,none-HSsrc,0.6148674242424242
Right,0.025,WRM,PTT,1,0.05,QOTu-HSsrc,0.6596833419432305
Right,0.025,WRM,PTT,1,0.05,none-HSsrc,0.6615542493333146
Right,0.025,WRM,PTT,1,0.5,QOTu-HSsrc,0.6363528475489717
Right,0.025,WRM,PTT,1,0.5,none-HSsrc,0.6615542493333146
Right,0.025,WRM,PTT,2,0.05,QOTu-HSsrc,0.6465869902126411
Right,0.025,WRM,PTT,2,0.05,none-HSsrc,0.6465869902126411
Right,0.025,WRM,PTT,2,0.5,QOTu-HSsrc,0.6260628569035087
Right,0.025,WRM,PTT,2,0.5,none-HSsrc,0.6465869902126411
Right,0.025,WRM,PTT,3,0.05,QOTu-HSsrc,0.6154288402236973
Right,0.025,WRM,PTT,3,0.05,none-HSsrc,0.6242356138608687
Right,0.025,WRM,PTT,3,0.5,QOTu-HSsrc,0.5966828690395303
Right,0.025,WRM,PTT,3,0.5,none-HSsrc,0.6242356138608687
Right,0.025,WRM,PTT,4,0.05,QOTu-HSsrc,0.6026565464895636
Right,0.025,WRM,PTT,4,0.05,none-HSsrc,0.607825065510075
Right,0.025,WRM,PTT,4,0.5,QOTu-HSsrc,0.5926447998554261
Right,0.025,WRM,PTT,4,0.5,none-HSsrc,0.607825065510075
Right,0.025,WRM,PTT,5,0.05,QOTu-HSsrc,0.4279319606087735
Right,0.025,WRM,PTT,5,0.05,none-HSsrc,0.4562738538378175
Right,0.025,WRM,PTT,5,0.5,QOTu-HSsrc,0.40689346463742165
Right,0.025,WRM,PTT,5,0.5,none-HSsrc,0.4562738538378175
Right,0.025,WRM,PTT,6,0.05,QOTu-HSsrc,0.704040404040404
Right,0.025,WRM,PTT,6,0.05,none-HSsrc,0.6243434343434343
Right,0.025,WRM,PTT,6,0.5,QOTu-HSsrc,0.7099494949494949
Right,0.025,WRM,PTT,6,0.5,none-HSsrc,0.6243434343434343
Right,0.025,WRM,PTT,7,0.05,QOTu-HSsrc,0.7206259048891859
Right,0.025,WRM,PTT,7,0.05,none-HSsrc,0.6396703419088986
Right,0.025,WRM,PTT,7,0.5,QOTu-HSsrc,0.7169729368526563
Right,0.025,WRM,PTT,7,0.5,none-HSsrc,0.6396703419088986
Right,0.025,WRM,RTT,0,0.05,QOTu-HSsrc,0.6427483802399494
Right,0.025,WRM,RTT,0,0.05,none-HSsrc,0.7425399063911542
Right,0.025,WRM,RTT,0,0.5,QOTu-HSsrc,0.7638880372800294
Right,0.025,WRM,RTT,0,0.5,none-HSsrc,0.7425399063911542
Right,0.025,WRM,RTT,1,0.05,QOTu-HSsrc,0.6613920320603489
Right,0.025,WRM,RTT,1,0.05,none-HSsrc,0.7391855256954267
Right,0.025,WRM,RTT,1,0.5,QOTu-HSsrc,0.7337635549269212
Right,0.025,WRM,RTT,1,0.5,none-HSsrc,0.7391855256954267
Right,0.025,WRM,RTT,2,0.05,QOTu-HSsrc,0.8266996388758048
Right,0.025,WRM,RTT,2,0.05,none-HSsrc,0.8318809860260638
Right,0.025,WRM,RTT,2,0.5,QOTu-HSsrc,0.819869681268645
Right,0.025,WRM,RTT,2,0.5,none-HSsrc,0.8318809860260638
Right,0.025,WRM,RTT,3,0.05,QOTu-HSsrc,0.8208117443868739
Right,0.025,WRM,RTT,3,0.05,none-HSsrc,0.831174438687392
Right,0.025,WRM,RTT,3,0.5,QOTu-HSsrc,0.8186921023708589
Right,0.025,WRM,RTT,3,0.5,none-HSsrc,0.831174438687392
Right,0.025,WRM,RTT,4,0.05,QOTu-HSsrc,0.7668978053049684
Right,0.025,WRM,RTT,4,0.05,none-HSsrc,0.7716103406489834
Right,0.025,WRM,RTT,4,0.5,QOTu-HSsrc,0.7603002558233473
Right,0.025,WRM,RTT,4,0.5,none-HSsrc,0.7716103406489834
Right,0.025,WRM,RTT,5,0.05,QOTu-HSsrc,0.6324481166673858
Right,0.025,WRM,RTT,5,0.05,none-HSsrc,0.679466712689304
Right,0.025,WRM,RTT,5,0.5,QOTu-HSsrc,0.6905660784398326
Right,0.025,WRM,RTT,5,0.5,none-HSsrc,0.679466712689304
Right,0.025,WRM,RTT,6,0.05,QOTu-HSsrc,0.6611750053814693
Right,0.025,WRM,RTT,6,0.05,none-HSsrc,0.621421322918909
Right,0.025,WRM,RTT,6,0.5,QOTu-HSsrc,0.6084750453580984
Right,0.025,WRM,RTT,6,0.5,none-HSsrc,0.621421322918909
Right,0.025,WRM,RTT,7,0.05,QOTu-HSsrc,0.6498772001637331
Right,0.025,WRM,RTT,7,0.05,none-HSsrc,0.6313480693136854
Right,0.025,WRM,RTT,7,0.5,QOTu-HSsrc,0.6104925637876928
Right,0.025,WRM,RTT,7,0.5,none-HSsrc,0.6313480693136854
Left,0.025,HTL,PTT,0,0.05,QOTu-HSsrc,0.4873733698998153
Left,0.025,HTL,PTT,0,0.05,none-HSsrc,0.4930822186153243
Left,0.025,HTL,PTT,0,0.5,QOTu-HSsrc,0.4859461577209381
Left,0.025,HTL,PTT,0,0.5,none-HSsrc,0.4930822186153243
Left,0.025,HTL,PTT,1,0.05,QOTu-HSsrc,0.4848311817279047
Left,0.025,HTL,PTT,1,0.05,none-HSsrc,0.49143495531281034
Left,0.025,HTL,PTT,1,0.5,QOTu-HSsrc,0.4838877855014896
Left,0.025,HTL,PTT,1,0.5,none-HSsrc,0.49143495531281034
Left,0.025,HTL,PTT,2,0.05,QOTu-HSsrc,0.5172629240523905
Left,0.025,HTL,PTT,2,0.05,none-HSsrc,0.4922016013329014
Left,0.025,HTL,PTT,2,0.5,QOTu-HSsrc,0.4995834683204517
Left,0.025,HTL,PTT,2,0.5,none-HSsrc,0.4922016013329014
Left,0.025,HTL,PTT,3,0.05,QOTu-HSsrc,0.4790710846785613
Left,0.025,HTL,PTT,3,0.05,none-HSsrc,0.48280940243557063
Left,0.025,HTL,PTT,3,0.5,QOTu-HSsrc,0.4838431039365619
Left,0.025,HTL,PTT,3,0.5,none-HSsrc,0.48280940243557063
Left,0.025,HTL,PTT,4,0.05,QOTu-HSsrc,0.48927238805970147
Left,0.025,HTL,PTT,4,0.05,none-HSsrc,0.4906716417910448
Left,0.025,HTL,PTT,4,0.5,QOTu-HSsrc,0.48740671641791045
Left,0.025,HTL,PTT,4,0.5,none-HSsrc,0.4906716417910448
Left,0.025,HTL,PTT,5,0.05,QOTu-HSsrc,0.49318181818181817
Left,0.025,HTL,PTT,5,0.05,none-HSsrc,0.4940909090909091
Left,0.025,HTL,PTT,5,0.5,QOTu-HSsrc,0.49318181818181817
Left,0.025,HTL,PTT,5,0.5,none-HSsrc,0.4940909090909091
Left,0.025,HTL,PTT,6,0.05,QOTu-HSsrc,0.5782235474835096
Left,0.025,HTL,PTT,6,0.05,none-HSsrc,0.5272341194542333
Left,0.025,HTL,PTT,6,0.5,QOTu-HSsrc,0.5791452064696847
Left,0.025,HTL,PTT,6,0.5,none-HSsrc,0.5272341194542333
Left,0.025,HTL,PTT,7,0.05,QOTu-HSsrc,0.5768980625727391
Left,0.025,HTL,PTT,7,0.05,none-HSsrc,0.5231738207708633
Left,0.025,HTL,PTT,7,0.5,QOTu-HSsrc,0.5681009105223523
Left,0.025,HTL,PTT,7,0.5,none-HSsrc,0.5231738207708633
Left,0.025,HTL,RTT,0,0.05,QOTu-HSsrc,0.6749488334015554
Left,0.025,HTL,RTT,0,0.05,none-HSsrc,0.7173079547005048
Left,0.025,HTL,RTT,0,0.5,QOTu-HSsrc,0.7005935325419566
Left,0.025,HTL,RTT,0,0.5,none-HSsrc,0.7173079547005048
Left,0.025,HTL,RTT,1,0.05,QOTu-HSsrc,0.6354019330504479
Left,0.025,HTL,RTT,1,0.05,none-HSsrc,0.5320898161244696
Left,0.025,HTL,RTT,1,0.5,QOTu-HSsrc,0.6257366808109383
Left,0.025,HTL,RTT,1,0.5,none-HSsrc,0.5320898161244696
Left,0.025,HTL,RTT,2,0.05,QOTu-HSsrc,0.6528760018859029
Left,0.025,HTL,RTT,2,0.05,none-HSsrc,0.5618222536539368
Left,0.025,HTL,RTT,2,0.5,QOTu-HSsrc,0.6630127298444131
Left,0.025,HTL,RTT,2,0.5,none-HSsrc,0.5618222536539368
Left,0.025,HTL,RTT,3,0.05,QOTu-HSsrc,0.635901467505241
Left,0.025,HTL,RTT,3,0.05,none-HSsrc,0.5479035639412998
Left,0.025,HTL,RTT,3,0.5,QOTu-HSsrc,0.6351939203354298
Left,0.025,HTL,RTT,3,0.5,none-HSsrc,0.5479035639412998
Left,0.025,HTL,RTT,4,0.05,QOTu-HSsrc,0.5544410672070246
Left,0.025,HTL,RTT,4,0.05,none-HSsrc,0.5080715974332995
Left,0.025,HTL,RTT,4,0.5,QOTu-HSsrc,0.5551502870651807
Left,0.025,HTL,RTT,4,0.5,none-HSsrc,0.5080715974332995
Left,0.025,HTL,RTT,5,0.05,QOTu-HSsrc,0.5456856505358645
Left,0.025,HTL,RTT,5,0.05,none-HSsrc,0.5431069168587
Left,0.025,HTL,RTT,5,0.5,QOTu-HSsrc,0.5566041186583269
Left,0.025,HTL,RTT,5,0.5,none-HSsrc,0.5431069168587
Left,0.025,HTL,RTT,6,0.05,QOTu-HSsrc,0.48412034825078304
Left,0.025,HTL,RTT,6,0.05,none-HSsrc,0.5384880819663429
Left,0.025,HTL,RTT,6,0.5,QOTu-HSsrc,0.5600878590009024
Left,0.025,HTL,RTT,6,0.5,none-HSsrc,0.5384880819663429
Left,0.025,HTL,RTT,7,0.05,QOTu-HSsrc,0.518399508800655
Left,0.025,HTL,RTT,7,0.05,none-HSsrc,0.5311911584117888
Left,0.025,HTL,RTT,7,0.5,QOTu-HSsrc,0.5930276981852913
Left,0.025,HTL,RTT,7,0.5,none-HSsrc,0.5311911584117888
Left,0.025,HTL,WRM,0,0.05,QOTu-HSsrc,0.5339474479009363
Left,0.025,HTL,WRM,0,0.05,none-HSsrc,0.5048021745696164
Left,0.025,HTL,WRM,0,0.5,QOTu-HSsrc,0.5556629417094534
Left,0.025,HTL,WRM,0,0.5,none-HSsrc,0.5048021745696164
Left,0.025,HTL,WRM,1,0.05,QOTu-HSsrc,0.48588154269972456
Left,0.025,HTL,WRM,1,0.05,none-HSsrc,0.4796831955922865
Left,0.025,HTL,WRM,1,0.5,QOTu-HSsrc,0.49793388429752067
Left,0.025,HTL,WRM,1,0.5,none-HSsrc,0.4796831955922865
Left,0.025,HTL,WRM,2,0.05,QOTu-HSsrc,0.48174931129476584
Left,0.025,HTL,WRM,2,0.05,none-HSsrc,0.46108815426997246
Left,0.025,HTL,WRM,2,0.5,QOTu-HSsrc,0.5010330578512396
Left,0.025,HTL,WRM,2,0.5,none-HSsrc,0.46108815426997246
Left,0.025,HTL,WRM,3,0.05,QOTu-HSsrc,0.4749293785310735
Left,0.025,HTL,WRM,3,0.05,none-HSsrc,0.4612758945386064
Left,0.025,HTL,WRM,3,0.5,QOTu-HSsrc,0.4604519774011299
Left,0.025,HTL,WRM,3,0.5,none-HSsrc,0.4612758945386064
Left,0.025,HTL,WRM,4,0.05,QOTu-HSsrc,0.5180613668061367
Left,0.025,HTL,WRM,4,0.05,none-HSsrc,0.44748953974895395
Left,0.025,HTL,WRM,4,0.5,QOTu-HSsrc,0.50139470013947
Left,0.025,HTL,WRM,4,0.5,none-HSsrc,0.44748953974895395
Left,0.025,HTL,WRM,5,0.05,QOTu-HSsrc,0.44226190476190474
Left,0.025,HTL,WRM,5,0.05,none-HSsrc,0.41294642857142855
Left,0.025,HTL,WRM,5,0.5,QOTu-HSsrc,0.45684523809523814
Left,0.025,HTL,WRM,5,0.5,none-HSsrc,0.41294642857142855
Left,0.025,HTL,WRM,6,0.05,QOTu-HSsrc,0.5308390022675737
Left,0.025,HTL,WRM,6,0.05,none-HSsrc,0.4065759637188209
Left,0.025,HTL,WRM,6,0.5,QOTu-HSsrc,0.5298185941043084
Left,0.025,HTL,WRM,6,0.5,none-HSsrc,0.4065759637188209
Left,0.025,HTL,WRM,7,0.05,QOTu-HSsrc,0.3912926487999139
Left,0.025,HTL,WRM,7,0.05,none-HSsrc,0.3798299429555484
Left,0.025,HTL,WRM,7,0.5,QOTu-HSsrc,0.4881067699924658
Left,0.025,HTL,WRM,7,0.5,none-HSsrc,0.3798299429555484
Left,0.025,PTT,HTL,0,0.05,QOTu-HSsrc,0.581374321880651
Left,0.025,PTT,HTL,0,0.05,none-HSsrc,0.5709961474958722
Left,0.025,PTT,HTL,0,0.5,QOTu-HSsrc,0.6000078622533218
Left,0.025,PTT,HTL,0,0.5,none-HSsrc,0.5709961474958722
Left,0.025,PTT,HTL,1,0.05,QOTu-HSsrc,0.588506198707875
Left,0.025,PTT,HTL,1,0.05,none-HSsrc,0.5495460101274664
Left,0.025,PTT,HTL,1,0.5,QOTu-HSsrc,0.5590405098655491
Left,0.025,PTT,HTL,1,0.5,none-HSsrc,0.5495460101274664
Left,0.025,PTT,HTL,2,0.05,QOTu-HSsrc,0.5876391096979332
Left,0.025,PTT,HTL,2,0.05,none-HSsrc,0.5568804098215863
Left,0.025,PTT,HTL,2,0.5,QOTu-HSsrc,0.5859830418653948
Left,0.025,PTT,HTL,2,0.5,none-HSsrc,0.5568804098215863
Left,0.025,PTT,HTL,3,0.05,QOTu-HSsrc,0.5811581099143015
Left,0.025,PTT,HTL,3,0.05,none-HSsrc,0.5850892365752025
Left,0.025,PTT,HTL,3,0.5,QOTu-HSsrc,0.6058652409780643
Left,0.025,PTT,HTL,3,0.5,none-HSsrc,0.5850892365752025
Left,0.025,PTT,HTL,4,0.05,QOTu-HSsrc,0.5475101214574899
Left,0.025,PTT,HTL,4,0.05,none-HSsrc,0.5507489878542511
Left,0.025,PTT,HTL,4,0.5,QOTu-HSsrc,0.5551012145748988
Left,0.025,PTT,HTL,4,0.5,none-HSsrc,0.5507489878542511
Left,0.025,PTT,HTL,5,0.05,QOTu-HSsrc,0.537681673165544
Left,0.025,PTT,HTL,5,0.05,none-HSsrc,0.5447890818858561
Left,0.025,PTT,HTL,5,0.5,QOTu-HSsrc,0.5393477490251684
Left,0.025,PTT,HTL,5,0.5,none-HSsrc,0.5447890818858561
Left,0.025,PTT,HTL,6,0.05,QOTu-HSsrc,0.5237683664649957
Left,0.025,PTT,HTL,6,0.05,none-HSsrc,0.5533527801786229
Left,0.025,PTT,HTL,6,0.5,QOTu-HSsrc,0.5469785364448285
Left,0.025,PTT,HTL,6,0.5,none-HSsrc,0.5533527801786229
Left,0.025,PTT,HTL,7,0.05,QOTu-HSsrc,0.5223097589311647
Left,0.025,PTT,HTL,7,0.05,none-HSsrc,0.5240524252105722
Left,0.025,PTT,HTL,7,0.5,QOTu-HSsrc,0.5158836770258495
Left,0.025,PTT,HTL,7,0.5,none-HSsrc,0.5240524252105722
Left,0.025,PTT,RTT,0,0.05,QOTu-HSsrc,0.5970391595033429
Left,0.025,PTT,RTT,0,0.05,none-HSsrc,0.6138354482194024
Left,0.025,PTT,RTT,0,0.5,QOTu-HSsrc,0.6213944603629418
Left,0.025,PTT,RTT,0,0.5,none-HSsrc,0.6138354482194024
Left,0.025,PTT,RTT,1,0.05,QOTu-HSsrc,0.4413896746817539
Left,0.025,PTT,RTT,1,0.05,none-HSsrc,0.5213048090523338
Left,0.025,PTT,RTT,1,0.5,QOTu-HSsrc,0.49867397454031115
Left,0.025,PTT,RTT,1,0.5,none-HSsrc,0.5213048090523338
Left,0.025,PTT,RTT,2,0.05,QOTu-HSsrc,0.5145568128241396
Left,0.025,PTT,RTT,2,0.05,none-HSsrc,0.5161185761433287
Left,0.025,PTT,RTT,2,0.5,QOTu-HSsrc,0.5906706742102782
Left,0.025,PTT,RTT,2,0.5,none-HSsrc,0.5161185761433287
Left,0.025,PTT,RTT,3,0.05,QOTu-HSsrc,0.5532494758909854
Left,0.025,PTT,RTT,3,0.05,none-HSsrc,0.5095911949685534
Left,0.025,PTT,RTT,3,0.5,QOTu-HSsrc,0.568107966457023
Left,0.025,PTT,RTT,3,0.5,none-HSsrc,0.5095911949685534
Left,0.025,PTT,RTT,4,0.05,QOTu-HSsrc,0.49251941911516384
Left,0.025,PTT,RTT,4,0.05,none-HSsrc,0.48279297534616683
Left,0.025,PTT,RTT,4,0.5,QOTu-HSsrc,0.5100135089496791
Left,0.025,PTT,RTT,4,0.5,none-HSsrc,0.48279297534616683
Left,0.025,PTT,RTT,5,0.05,QOTu-HSsrc,0.45162588243900653
Left,0.025,PTT,RTT,5,0.05,none-HSsrc,0.4644646841508468
Left,0.025,PTT,RTT,5,0.5,QOTu-HSsrc,0.48578038699294046
Left,0.025,PTT,RTT,5,0.5,none-HSsrc,0.4644646841508468
Left,0.025,PTT,RTT,6,0.05,QOTu-HSsrc,0.4476097573923661
Left,0.025,PTT,RTT,6,0.05,none-HSsrc,0.47272654881350534
Left,0.025,PTT,RTT,6,0.5,QOTu-HSsrc,0.4653872697350958
Left,0.025,PTT,RTT,6,0.5,none-HSsrc,0.47272654881350534
Left,0.025,PTT,RTT,7,0.05,QOTu-HSsrc,0.4263337426661209
Left,0.025,PTT,RTT,7,0.05,none-HSsrc,0.4468276708964388
Left,0.025,PTT,RTT,7,0.5,QOTu-HSsrc,0.4648110246964115
Left,0.025,PTT,RTT,7,0.5,none-HSsrc,0.4468276708964388
Left,0.025,PTT,WRM,0,0.05,QOTu-HSsrc,0.4392630625188765
Left,0.025,PTT,WRM,0,0.05,none-HSsrc,0.45774690425853215
Left,0.025,PTT,WRM,0,0.5,QOTu-HSsrc,0.4403201449713078
Left,0.025,PTT,WRM,0,0.5,none-HSsrc,0.45774690425853215
Left,0.025,PTT,WRM,1,0.05,QOTu-HSsrc,0.5705922865013774
Left,0.025,PTT,WRM,1,0.05,none-HSsrc,0.45385674931129477
Left,0.025,PTT,WRM,1,0.5,QOTu-HSsrc,0.4238980716253444
Left,0.025,PTT,WRM,1,0.5,none-HSsrc,0.45385674931129477
Left,0.025,PTT,WRM,2,0.05,QOTu-HSsrc,0.5390840220385675
Left,0.025,PTT,WRM,2,0.05,none-HSsrc,0.4486914600550964
Left,0.025,PTT,WRM,2,0.5,QOTu-HSsrc,0.41356749311294766
Left,0.025,PTT,WRM,2,0.5,none-HSsrc,0.4486914600550964
Left,0.025,PTT,WRM,3,0.05,QOTu-HSsrc,0.4630414312617703
Left,0.025,PTT,WRM,3,0.05,none-HSsrc,0.4655131826741996
Left,0.025,PTT,WRM,3,0.5,QOTu-HSsrc,0.4520951035781544
Left,0.025,PTT,WRM,3,0.5,none-HSsrc,0.4655131826741996
Left,0.025,PTT,WRM,4,0.05,QOTu-HSsrc,0.44602510460251044
Left,0.025,PTT,WRM,4,0.05,none-HSsrc,0.4965829846582985
Left,0.025,PTT,WRM,4,0.5,QOTu-HSsrc,0.5099721059972107
Left,0.025,PTT,WRM,4,0.5,none-HSsrc,0.4965829846582985
Left,0.025,PTT,WRM,5,0.05,QOTu-HSsrc,0.4721726190476191
Left,0.025,PTT,WRM,5,0.05,none-HSsrc,0.5005952380952381
Left,0.025,PTT,WRM,5,0.5,QOTu-HSsrc,0.5072916666666667
Left,0.025,PTT,WRM,5,0.5,none-HSsrc,0.5005952380952381
Left,0.025,PTT,WRM,6,0.05,QOTu-HSsrc,0.5078231292517007
Left,0.025,PTT,WRM,6,0.05,none-HSsrc,0.5037414965986394
Left,0.025,PTT,WRM,6,0.5,QOTu-HSsrc,0.5421768707482993
Left,0.025,PTT,WRM,6,0.5,none-HSsrc,0.5037414965986394
Left,0.025,PTT,WRM,7,0.05,QOTu-HSsrc,0.5308362931869551
Left,0.025,PTT,WRM,7,0.05,none-HSsrc,0.5203960822301152
Left,0.025,PTT,WRM,7,0.5,QOTu-HSsrc,0.4978473791841567
Left,0.025,PTT,WRM,7,0.5,none-HSsrc,0.5203960822301152
Left,0.025,RTT,HTL,0,0.05,QOTu-HSsrc,0.6886351128233352
Left,0.025,RTT,HTL,0,0.05,none-HSsrc,0.7116911706895196
Left,0.025,RTT,HTL,0,0.5,QOTu-HSsrc,0.686020913593836
Left,0.025,RTT,HTL,0,0.5,none-HSsrc,0.7116911706895196
Left,0.025,RTT,HTL,1,0.05,QOTu-HSsrc,0.692705605028811
Left,0.025,RTT,HTL,1,0.05,none-HSsrc,0.713506198707875
Left,0.025,RTT,HTL,1,0.5,QOTu-HSsrc,0.6352147721320063
Left,0.025,RTT,HTL,1,0.5,none-HSsrc,0.713506198707875
Left,0.025,RTT,HTL,2,0.05,QOTu-HSsrc,0.5842165695106871
Left,0.025,RTT,HTL,2,0.05,none-HSsrc,0.6876214449743862
Left,0.025,RTT,HTL,2,0.5,QOTu-HSsrc,0.6642156862745098
Left,0.025,RTT,HTL,2,0.5,none-HSsrc,0.6876214449743862
Left,0.025,RTT,HTL,3,0.05,QOTu-HSsrc,0.6238894567182955
Left,0.025,RTT,HTL,3,0.05,none-HSsrc,0.6777655476059439
Left,0.025,RTT,HTL,3,0.5,QOTu-HSsrc,0.6652252535576697
Left,0.025,RTT,HTL,3,0.5,none-HSsrc,0.6777655476059439
Left,0.025,RTT,HTL,4,0.05,QOTu-HSsrc,0.6008906882591093
Left,0.025,RTT,HTL,4,0.05,none-HSsrc,0.6607287449392713
Left,0.025,RTT,HTL,4,0.5,QOTu-HSsrc,0.6332995951417004
Left,0.025,RTT,HTL,4,0.5,none-HSsrc,0.6607287449392713
Left,0.025,RTT,HTL,5,0.05,QOTu-HSsrc,0.5739276852180077
Left,0.025,RTT,HTL,5,0.05,none-HSsrc,0.6254874158099964
Left,0.025,RTT,HTL,5,0.5,QOTu-HSsrc,0.6154555122297057
Left,0.025,RTT,HTL,5,0.5,none-HSsrc,0.6254874158099964
Left,0.025,RTT,HTL,6,0.05,QOTu-HSsrc,0.5671096225871506
Left,0.025,RTT,HTL,6,0.05,none-HSsrc,0.5998811581676751
Left,0.025,RTT,HTL,6,0.5,QOTu-HSsrc,0.5918683376548546
Left,0.025,RTT,HTL,6,0.5,none-HSsrc,0.5998811581676751
Left,0.025,RTT,HTL,7,0.05,QOTu-HSsrc,0.466744118501307
Left,0.025,RTT,HTL,7,0.05,none-HSsrc,0.5442927679349404
Left,0.025,RTT,HTL,7,0.5,QOTu-HSsrc,0.5331106593087424
Left,0.025,RTT,HTL,7,0.5,none-HSsrc,0.5442927679349404
Left,0.025,RTT,PTT,0,0.05,QOTu-HSsrc,0.495337773549001
Left,0.025,RTT,PTT,0,0.05,none-HSsrc,0.4844797671685229
Left,0.025,RTT,PTT,0,0.5,QOTu-HSsrc,0.5039850002798455
Left,0.025,RTT,PTT,0,0.5,none-HSsrc,0.4844797671685229
Left,0.025,RTT,PTT,1,0.05,QOTu-HSsrc,0.49595332671300896
Left,0.025,RTT,PTT,1,0.05,none-HSsrc,0.4907646474677259
Left,0.025,RTT,PTT,1,0.5,QOTu-HSsrc,0.49409136047666335
Left,0.025,RTT,PTT,1,0.5,none-HSsrc,0.4907646474677259
Left,0.025,RTT,PTT,2,0.05,QOTu-HSsrc,0.48886934789651504
Left,0.025,RTT,PTT,2,0.05,none-HSsrc,0.49774378673578007
Left,0.025,RTT,PTT,2,0.5,QOTu-HSsrc,0.5010644698477346
Left,0.025,RTT,PTT,2,0.5,none-HSsrc,0.49774378673578007
Left,0.025,RTT,PTT,3,0.05,QOTu-HSsrc,0.5051968280940243
Left,0.025,RTT,PTT,3,0.05,none-HSsrc,0.5098697252902861
Left,0.025,RTT,PTT,3,0.5,QOTu-HSsrc,0.5108043047295384
Left,0.025,RTT,PTT,3,0.5,none-HSsrc,0.5098697252902861
Left,0.025,RTT,PTT,4,0.05,QOTu-HSsrc,0.4826259328358209
Left,0.025,RTT,PTT,4,0.05,none-HSsrc,0.5010494402985075
Left,0.025,RTT,PTT,4,0.5,QOTu-HSsrc,0.5024486940298507
Left,0.025,RTT,PTT,4,0.5,none-HSsrc,0.5010494402985075
Left,0.025,RTT,PTT,5,0.05,QOTu-HSsrc,0.5456060606060606
Left,0.025,RTT,PTT,5,0.05,none-HSsrc,0.5356060606060606
Left,0.025,RTT,PTT,5,0.5,QOTu-HSsrc,0.5446969696969697
Left,0.025,RTT,PTT,5,0.5,none-HSsrc,0.5356060606060606
Left,0.025,RTT,PTT,6,0.05,QOTu-HSsrc,0.6039938556067588
Left,0.025,RTT,PTT,6,0.05,none-HSsrc,0.5966205837173579
Left,0.025,RTT,PTT,6,0.5,QOTu-HSsrc,0.6049155145929339
Left,0.025,RTT,PTT,6,0.5,none-HSsrc,0.5966205837173579
Left,0.025,RTT,PTT,7,0.05,QOTu-HSsrc,0.618230985144109
Left,0.025,RTT,PTT,7,0.05,none-HSsrc,0.6154583418908742
Left,0.025,RTT,PTT,7,0.5,QOTu-HSsrc,0.6344389676182652
Left,0.025,RTT,PTT,7,0.5,none-HSsrc,0.6154583418908742
Left,0.025,RTT,WRM,0,0.05,QOTu-HSsrc,0.606433101781939
Left,0.025,RTT,WRM,0,0.05,none-HSsrc,0.5683781334944126
Left,0.025,RTT,WRM,0,0.5,QOTu-HSsrc,0.6085472666868016
Left,0.025,RTT,WRM,0,0.5,none-HSsrc,0.5683781334944126
Left,0.025,RTT,WRM,1,0.05,QOTu-HSsrc,0.5476928374655647
Left,0.025,RTT,WRM,1,0.05,none-HSsrc,0.5115358126721763
