Enc,Side,Arc,Source,Target,Rot,AdaptFrac,nEval,nEvalPos,nArc,Method,Uses,BAC,Precision,Recall
Ang,Left,random,PTT,WRM,2,0.5,508,24,488,SDMu-HS4,arc labels,0.393767217630854,0.027888446215139442,0.2916666666666667
Ang,Left,random,PTT,WRM,2,0.5,508,24,488,SDMu-HSsrc,arc segments,0.40564738292011016,0.022727272727272728,0.16666666666666666
Ang,Left,random,PTT,WRM,2,0.5,508,24,488,SDMu-PCA,arc segments,0.6451446280991735,0.0847457627118644,0.625
Ang,Left,random,PTT,WRM,3,0.05,508,36,51,COT-u,arc segments,0.5467278719397364,0.08482142857142858,0.5277777777777778
Ang,Left,random,PTT,WRM,3,0.05,508,36,51,SDMu-HSsrc,arc segments,0.4565677966101695,0.05357142857142857,0.25
Ang,Left,random,PTT,WRM,3,0.05,508,36,51,SDMu-PCA,arc segments,0.564147834274953,0.10218978102189781,0.3888888888888889
Ang,Left,random,PTT,WRM,3,0.1,508,36,102,COT-u,arc segments,0.6252354048964218,0.09965635738831616,0.8055555555555556
Ang,Left,random,PTT,WRM,3,0.1,508,36,102,SDMu-HS4,arc labels,0.4470338983050847,0.05084745762711865,0.25
Ang,Left,random,PTT,WRM,3,0.1,508,36,102,SDMu-HSsrc,arc segments,0.4565677966101695,0.05357142857142857,0.25
Ang,Left,random,PTT,WRM,3,0.1,508,36,102,SDMu-PCA,arc segments,0.5682674199623352,0.08943089430894309,0.6111111111111112
Ang,Left,random,PTT,WRM,3,0.2,508,36,203,COT-u,arc segments,0.5625,0.08385093167701864,0.75
Ang,Left,random,PTT,WRM,3,0.2,508,36,203,SDMu-HS4,arc labels,0.498469868173258,0.07035175879396985,0.3888888888888889
Ang,Left,random,PTT,WRM,3,0.2,508,36,203,SDMu-HSsrc,arc segments,0.4438559322033898,0.05,0.25
Ang,Left,random,PTT,WRM,3,0.2,508,36,203,SDMu-PCA,arc segments,0.46115819209039544,0.05825242718446602,0.3333333333333333
Ang,Left,random,PTT,WRM,3,0.3,508,36,305,COT-u,arc segments,0.4205508474576271,0.0547112462006079,0.5
Ang,Left,random,PTT,WRM,3,0.3,508,36,305,SDMu-HS4,arc labels,0.4643361581920904,0.059113300492610835,0.3333333333333333
Ang,Left,random,PTT,WRM,3,0.3,508,36,305,SDMu-HSsrc,arc segments,0.4279661016949153,0.046153846153846156,0.25
Ang,Left,random,PTT,WRM,3,0.3,508,36,305,SDMu-PCA,arc segments,0.4193738229755179,0.042328042328042326,0.2222222222222222
Ang,Left,random,PTT,WRM,3,0.5,508,36,487,COT-u,arc segments,0.5296610169491526,0.0764872521246459,0.75
Ang,Left,random,PTT,WRM,3,0.5,508,36,487,SDMu-HS4,arc labels,0.4719868173258004,0.0625,0.3888888888888889
Ang,Left,random,PTT,WRM,3,0.5,508,36,487,SDMu-HSsrc,arc segments,0.4375,0.04838709677419355,0.25
Ang,Left,random,PTT,WRM,3,0.5,508,36,487,SDMu-PCA,arc segments,0.5706214689265536,0.08823529411764706,0.6666666666666666
Ang,Left,random,PTT,WRM,4,0.05,508,30,51,COT-u,arc segments,0.556276150627615,0.07171314741035857,0.6
Ang,Left,random,PTT,WRM,4,0.05,508,30,51,SDMu-HS4,arc labels,0.45223152022315205,0.046511627906976744,0.3333333333333333
Ang,Left,random,PTT,WRM,4,0.05,508,30,51,SDMu-HSsrc,arc segments,0.49846582984658294,0.058333333333333334,0.23333333333333334
Ang,Left,random,PTT,WRM,4,0.05,508,30,51,SDMu-PCA,arc segments,0.545955369595537,0.07048458149779736,0.5333333333333333
Ang,Left,random,PTT,WRM,4,0.1,508,30,102,COT-u,arc segments,0.5801952580195258,0.07633587786259542,0.6666666666666666
Ang,Left,random,PTT,WRM,4,0.1,508,30,102,SDMu-HS4,arc labels,0.48821478382147837,0.05063291139240506,0.13333333333333333
Ang,Left,random,PTT,WRM,4,0.1,508,30,102,SDMu-HSsrc,arc segments,0.5057880055788005,0.061946902654867256,0.23333333333333334
Ang,Left,random,PTT,WRM,4,0.1,508,30,102,SDMu-PCA,arc segments,0.4650627615062761,0.044444444444444446,0.2
Ang,Left,random,PTT,WRM,4,0.2,508,30,203,COT-u,arc segments,0.5605299860529986,0.07391304347826087,0.5666666666666667
Ang,Left,random,PTT,WRM,4,0.2,508,30,203,SDMu-HS4,arc labels,0.49323570432357045,0.056,0.23333333333333334
Ang,Left,random,PTT,WRM,4,0.2,508,30,203,SDMu-HSsrc,arc segments,0.48905160390516034,0.05426356589147287,0.23333333333333334
Ang,Left,random,PTT,WRM,4,0.2,508,30,203,SDMu-PCA,arc segments,0.5470711297071129,0.07177033492822966,0.5
Ang,Left,random,PTT,WRM,4,0.3,508,30,305,COT-u,arc segments,0.5668061366806136,0.07589285714285714,0.5666666666666667
Ang,Left,random,PTT,WRM,4,0.3,508,30,305,SDMu-HS4,arc labels,0.5491631799163179,0.07246376811594203,0.5
Ang,Left,random,PTT,WRM,4,0.3,508,30,305,SDMu-HSsrc,arc segments,0.46492329149232914,0.047337278106508875,0.26666666666666666
Ang,Left,random,PTT,WRM,4,0.3,508,30,305,SDMu-PCA,arc segments,0.45871687587168763,0.04430379746835443,0.23333333333333334
Ang,Left,random,PTT,WRM,4,0.5,508,30,487,COT-u,arc segments,0.5491631799163179,0.07246376811594203,0.5
Ang,Left,random,PTT,WRM,4,0.5,508,30,487,SDMu-HS4,arc labels,0.5553695955369595,0.07339449541284404,0.5333333333333333
Ang,Left,random,PTT,WRM,4,0.5,508,30,487,SDMu-HSsrc,arc segments,0.46903765690376564,0.04945054945054945,0.3
Ang,Left,random,PTT,WRM,4,0.5,508,30,487,SDMu-PCA,arc segments,0.3741980474198047,0.02127659574468085,0.13333333333333333
Ang,Left,random,PTT,WRM,5,0.05,508,28,51,COT-u,arc segments,0.5827380952380952,0.07423580786026202,0.6071428571428571
Ang,Left,random,PTT,WRM,5,0.05,508,28,51,SDMu-HS4,arc labels,0.4220238095238095,0.03636363636363636,0.2857142857142857
Ang,Left,random,PTT,WRM,5,0.05,508,28,51,SDMu-HSsrc,arc segments,0.4809523809523809,0.05084745762711865,0.42857142857142855
Ang,Left,random,PTT,WRM,5,0.05,508,28,51,SDMu-PCA,arc segments,0.5135416666666667,0.058091286307053944,0.5
Ang,Left,random,PTT,WRM,5,0.1,508,28,102,COT-u,arc segments,0.6066964285714285,0.0825242718446602,0.6071428571428571
Ang,Left,random,PTT,WRM,5,0.1,508,28,102,SDMu-HS4,arc labels,0.46651785714285715,0.048507462686567165,0.4642857142857143
Ang,Left,random,PTT,WRM,5,0.1,508,28,102,SDMu-HSsrc,arc segments,0.45565476190476195,0.044642857142857144,0.35714285714285715
Ang,Left,random,PTT,WRM,5,0.1,508,28,102,SDMu-PCA,arc segments,0.5681547619047619,0.06995884773662552,0.6071428571428571
Ang,Left,random,PTT,WRM,5,0.2,508,28,203,COT-u,arc segments,0.6244047619047619,0.08994708994708994,0.6071428571428571
Ang,Left,random,PTT,WRM,5,0.2,508,28,203,SDMu-HS4,arc labels,0.5203869047619047,0.05863192182410423,0.6428571428571429
Ang,Left,random,PTT,WRM,5,0.2,508,28,203,SDMu-HSsrc,arc segments,0.4565476190476191,0.04390243902439024,0.32142857142857145
Ang,Left,random,PTT,WRM,5,0.2,508,28,203,SDMu-PCA,arc segments,0.6351190476190476,0.08837209302325581,0.6785714285714286
Ang,Left,random,PTT,WRM,5,0.3,508,28,305,COT-u,arc segments,0.6171130952380952,0.08673469387755102,0.6071428571428571
Ang,Left,random,PTT,WRM,5,0.3,508,28,305,SDMu-HS4,arc labels,0.5264880952380953,0.06007067137809187,0.6071428571428571
Ang,Left,random,PTT,WRM,5,0.3,508,28,305,SDMu-HSsrc,arc segments,0.4648809523809524,0.04568527918781726,0.32142857142857145
Ang,Left,random,PTT,WRM,5,0.3,508,28,305,SDMu-PCA,arc segments,0.5135416666666667,0.058091286307053944,0.5
Ang,Left,random,PTT,WRM,5,0.5,508,28,487,COT-u,arc segments,0.5992559523809524,0.08205128205128205,0.5714285714285714
Ang,Left,random,PTT,WRM,5,0.5,508,28,487,SDMu-HS4,arc labels,0.5074404761904762,0.05660377358490566,0.5357142857142857
Ang,Left,random,PTT,WRM,5,0.5,508,28,487,SDMu-HSsrc,arc segments,0.4648809523809524,0.04568527918781726,0.32142857142857145
Ang,Left,random,PTT,WRM,5,0.5,508,28,487,SDMu-PCA,arc segments,0.5575892857142857,0.06808510638297872,0.5714285714285714
Ang,Left,random,PTT,WRM,6,0.05,508,18,51,COT-u,arc segments,0.5752834467120181,0.05263157894736842,0.4444444444444444
Ang,Left,random,PTT,WRM,6,0.05,508,18,51,SDMu-HS4,arc labels,0.5324263038548753,0.041237113402061855,0.4444444444444444
Ang,Left,random,PTT,WRM,6,0.05,508,18,51,SDMu-HSsrc,arc segments,0.5095238095238095,0.0375,0.3333333333333333
Ang,Left,random,PTT,WRM,6,0.05,508,18,51,SDMu-PCA,arc segments,0.5034013605442177,0.03614457831325301,0.3333333333333333
Ang,Left,random,PTT,WRM,6,0.1,508,18,102,COT-u,arc segments,0.5926303854875283,0.05925925925925926,0.4444444444444444
Ang,Left,random,PTT,WRM,6,0.1,508,18,102,SDMu-HS4,arc labels,0.6534013605442177,0.054945054945054944,0.8333333333333334
Ang,Left,random,PTT,WRM,6,0.1,508,18,102,SDMu-HSsrc,arc segments,0.5007936507936508,0.035555555555555556,0.4444444444444444
Ang,Left,random,PTT,WRM,6,0.1,508,18,102,SDMu-PCA,arc segments,0.6468253968253967,0.05829596412556054,0.7222222222222222
Ang,Left,random,PTT,WRM,6,0.2,508,18,203,COT-u,arc segments,0.546485260770975,0.046052631578947366,0.3888888888888889
Ang,Left,random,PTT,WRM,6,0.2,508,18,203,SDMu-HS4,arc labels,0.5463718820861678,0.04150943396226415,0.6111111111111112
Ang,Left,random,PTT,WRM,6,0.2,508,18,203,SDMu-HSsrc,arc segments,0.5038548752834466,0.036036036036036036,0.4444444444444444
Ang,Left,random,PTT,WRM,6,0.2,508,18,203,SDMu-PCA,arc segments,0.7072562358276644,0.07291666666666667,0.7777777777777778
Ang,Left,random,PTT,WRM,6,0.3,508,18,305,COT-u,arc segments,0.5232426303854876,0.03940886699507389,0.4444444444444444
Ang,Left,random,PTT,WRM,6,0.3,508,18,305,SDMu-HS4,arc labels,0.5420634920634921,0.04149377593360996,0.5555555555555556
Ang,Left,random,PTT,WRM,6,0.3,508,18,305,SDMu-HSsrc,arc segments,0.5048752834467121,0.03619909502262444,0.4444444444444444
Ang,Left,random,PTT,WRM,6,0.3,508,18,305,SDMu-PCA,arc segments,0.5365079365079365,0.042105263157894736,0.4444444444444444
Ang,Left,random,PTT,WRM,6,0.5,508,18,487,COT-u,arc segments,0.5630385487528344,0.04878048780487805,0.4444444444444444
Ang,Left,random,PTT,WRM,6,0.5,508,18,487,SDMu-HS4,arc labels,0.5555555555555556,0.04296875,0.6111111111111112
Ang,Left,random,PTT,WRM,6,0.5,508,18,487,SDMu-HSsrc,arc segments,0.5048752834467121,0.03619909502262444,0.4444444444444444
Ang,Left,random,PTT,WRM,6,0.5,508,18,487,SDMu-PCA,arc segments,0.5941043083900227,0.05263157894736842,0.5555555555555556
Ang,Left,random,PTT,WRM,7,0.05,508,19,51,COT-u,arc segments,0.4564094284791734,0.03225806451612903,0.5263157894736842
Ang,Left,random,PTT,WRM,7,0.05,508,19,51,SDMu-HS4,arc labels,0.5826068238079862,0.04610951008645533,0.8421052631578947
Ang,Left,random,PTT,WRM,7,0.05,508,19,51,SDMu-HSsrc,arc segments,0.49246582714454845,0.036290322580645164,0.47368421052631576
Ang,Left,random,PTT,WRM,7,0.05,508,19,51,SDMu-PCA,arc segments,0.610590894413949,0.08860759493670886,0.3684210526315789
Ang,Left,random,PTT,WRM,7,0.1,508,19,102,COT-u,arc segments,0.5328812829620062,0.04516129032258064,0.3684210526315789
Ang,Left,random,PTT,WRM,7,0.1,508,19,102,SDMu-HS4,arc labels,0.6071467011085997,0.04953560371517028,0.8421052631578947
Ang,Left,random,PTT,WRM,7,0.1,508,19,102,SDMu-HSsrc,arc segments,0.4965558066946507,0.036885245901639344,0.47368421052631576
Ang,Left,random,PTT,WRM,7,0.1,508,19,102,SDMu-PCA,arc segments,0.6179636207082122,0.06578947368421052,0.5263157894736842
Ang,Left,random,PTT,WRM,7,0.2,508,19,203,COT-u,arc segments,0.5311053707889355,0.046153846153846156,0.3157894736842105
Ang,Left,random,PTT,WRM,7,0.2,508,19,203,SDMu-HS4,arc labels,0.5999892368959208,0.048484848484848485,0.8421052631578947
Ang,Left,random,PTT,WRM,7,0.2,508,19,203,SDMu-HSsrc,arc segments,0.4750834140566139,0.033962264150943396,0.47368421052631576
Ang,Left,random,PTT,WRM,7,0.2,508,19,203,SDMu-PCA,arc segments,0.6197395328812829,0.062146892655367235,0.5789473684210527
Ang,Left,random,PTT,WRM,7,0.3,508,19,305,COT-u,arc segments,0.5290603810138844,0.045454545454545456,0.3157894736842105
Ang,Left,random,PTT,WRM,7,0.3,508,19,305,SDMu-HS4,arc labels,0.5999892368959208,0.048484848484848485,0.8421052631578947
Ang,Left,random,PTT,WRM,7,0.3,508,19,305,SDMu-HSsrc,arc segments,0.49730922398019584,0.037037037037037035,0.5263157894736842
Ang,Left,random,PTT,WRM,7,0.3,508,19,305,SDMu-PCA,arc segments,0.5903562587450221,0.055865921787709494,0.5263157894736842
Ang,Left,random,PTT,WRM,7,0.5,508,19,498,COT-u,arc segments,0.5249704014637822,0.04411764705882353,0.3157894736842105
Ang,Left,random,PTT,WRM,7,0.5,508,19,498,SDMu-HS4,arc labels,0.4957485738887095,0.036923076923076927,0.631578947368421
Ang,Left,random,PTT,WRM,7,0.5,508,19,498,SDMu-HSsrc,arc segments,0.49730922398019584,0.037037037037037035,0.5263157894736842
Ang,Left,random,PTT,WRM,7,0.5,508,19,498,SDMu-PCA,arc segments,0.5979980626412658,0.05333333333333334,0.631578947368421
Ang,Left,random,RTT,HTL,0,0.05,401,79,40,COT-u,arc segments,0.674070288544697,0.3333333333333333,0.6835443037974683
Ang,Left,random,RTT,HTL,0,0.05,401,79,40,SDMu-HS4,arc labels,0.6202335089236575,0.3764705882352941,0.4050632911392405
Ang,Left,random,RTT,HTL,0,0.05,401,79,40,SDMu-HSsrc,arc segments,0.6202335089236575,0.3764705882352941,0.4050632911392405
Ang,Left,random,RTT,HTL,0,0.05,401,79,40,SDMu-PCA,arc segments,0.656871609403255,0.31547619047619047,0.6708860759493671
Ang,Left,random,RTT,HTL,0,0.1,401,79,80,COT-u,arc segments,0.6922124380847552,0.32142857142857145,0.7974683544303798
Ang,Left,random,RTT,HTL,0,0.1,401,79,80,SDMu-HS4,arc labels,0.6060224860445004,0.35714285714285715,0.379746835443038
Ang,Left,random,RTT,HTL,0,0.1,401,79,80,SDMu-HSsrc,arc segments,0.610798804937495,0.36046511627906974,0.3924050632911392
Ang,Left,random,RTT,HTL,0,0.1,401,79,80,SDMu-PCA,arc segments,0.6353880022014309,0.3333333333333333,0.5316455696202531
Ang,Left,random,RTT,HTL,0,0.2,401,79,161,COT-u,arc segments,0.692094504284928,0.32460732984293195,0.7848101265822784
Ang,Left,random,RTT,HTL,0,0.2,401,79,161,SDMu-HS4,arc labels,0.6233390989857693,0.3855421686746988,0.4050632911392405
Ang,Left,random,RTT,HTL,0,0.2,401,79,161,SDMu-HSsrc,arc segments,0.6236929003852504,0.35714285714285715,0.4430379746835443
Ang,Left,random,RTT,HTL,0,0.2,401,79,161,SDMu-PCA,arc segments,0.6815983961003224,0.35374149659863946,0.6582278481012658
Ang,Left,random,RTT,HTL,0,0.3,401,79,241,COT-u,arc segments,0.7015292082710904,0.33157894736842103,0.7974683544303798
Ang,Left,random,RTT,HTL,0,0.3,401,79,241,SDMu-HS4,arc labels,0.6201155751238305,0.3875,0.3924050632911392
Ang,Left,random,RTT,HTL,0,0.3,401,79,241,SDMu-HSsrc,arc segments,0.6476924286500512,0.36283185840707965,0.5189873417721519
Ang,Left,random,RTT,HTL,0,0.3,401,79,241,SDMu-PCA,arc segments,0.6815983961003224,0.35374149659863946,0.6582278481012658
Ang,Left,random,RTT,HTL,0,0.5,401,79,391,COT-u,arc segments,0.6812249390675367,0.31313131313131315,0.7848101265822784
Ang,Left,random,RTT,HTL,0,0.5,401,79,391,SDMu-HS4,arc labels,0.612233666168724,0.375,0.379746835443038
Ang,Left,random,RTT,HTL,0,0.5,401,79,391,SDMu-HSsrc,arc segments,0.6284692192782451,0.36,0.45569620253164556
Ang,Left,random,RTT,HTL,0,0.5,401,79,391,SDMu-PCA,arc segments,0.6080273606415598,0.2781065088757396,0.5949367088607594
Ang,Left,random,RTT,HTL,1,0.05,401,69,40,COT-u,arc segments,0.6936441417845294,0.30864197530864196,0.7246376811594203
Ang,Left,random,RTT,HTL,1,0.05,401,69,40,SDMu-HS4,arc labels,0.6479177579884756,0.32432432432432434,0.5217391304347826
Ang,Left,random,RTT,HTL,1,0.05,401,69,40,SDMu-HSsrc,arc segments,0.7110616378557709,0.3533834586466165,0.6811594202898551
Ang,Left,random,RTT,HTL,1,0.05,401,69,40,SDMu-PCA,arc segments,0.6948664222105814,0.30538922155688625,0.7391304347826086
Ang,Left,random,RTT,HTL,1,0.1,401,69,80,COT-u,arc segments,0.6542037716081718,0.26288659793814434,0.7391304347826086
Ang,Left,random,RTT,HTL,1,0.1,401,69,80,SDMu-HS4,arc labels,0.5998341190850358,0.31645569620253167,0.36231884057971014
Ang,Left,random,RTT,HTL,1,0.1,401,69,80,SDMu-HSsrc,arc segments,0.6110310808451196,0.3146067415730337,0.4057971014492754
Ang,Left,random,RTT,HTL,1,0.1,401,69,80,SDMu-PCA,arc segments,0.5391129736336651,0.2,0.463768115942029
Ang,Left,random,RTT,HTL,1,0.2,401,69,161,COT-u,arc segments,0.6502531866596822,0.2648648648648649,0.7101449275362319
Ang,Left,random,RTT,HTL,1,0.2,401,69,161,SDMu-HS4,arc labels,0.589204644665619,0.3508771929824561,0.2898550724637681
Ang,Left,random,RTT,HTL,1,0.2,401,69,161,SDMu-HSsrc,arc segments,0.6085865199930156,0.3291139240506329,0.37681159420289856
Ang,Left,random,RTT,HTL,1,0.2,401,69,161,SDMu-PCA,arc segments,0.5605683603981142,0.21301775147928995,0.5217391304347826
Ang,Left,random,RTT,HTL,1,0.3,401,69,241,COT-u,arc segments,0.6285140562248996,0.25274725274725274,0.6666666666666666
Ang,Left,random,RTT,HTL,1,0.3,401,69,241,SDMu-HS4,arc labels,0.606425702811245,0.36507936507936506,0.3333333333333333
Ang,Left,random,RTT,HTL,1,0.3,401,69,241,SDMu-HSsrc,arc segments,0.6100925440894012,0.3333333333333333,0.37681159420289856
Ang,Left,random,RTT,HTL,1,0.3,401,69,241,SDMu-PCA,arc segments,0.587676794133054,0.23841059602649006,0.5217391304347826
Ang,Left,random,RTT,HTL,1,0.5,401,69,380,COT-u,arc segments,0.6765103893836215,0.2810810810810811,0.7536231884057971
Ang,Left,random,RTT,HTL,1,0.5,401,69,380,SDMu-HS4,arc labels,0.5831805482800768,0.32786885245901637,0.2898550724637681
Ang,Left,random,RTT,HTL,1,0.5,401,69,380,SDMu-HSsrc,arc segments,0.6004016064257028,0.34328358208955223,0.3333333333333333
Ang,Left,random,RTT,HTL,1,0.5,401,69,380,SDMu-PCA,arc segments,0.5463593504452593,0.20496894409937888,0.4782608695652174
Ang,Left,random,RTT,HTL,2,0.05,401,68,40,COT-u,arc segments,0.6503930400989224,0.2655367231638418,0.6911764705882353
Ang,Left,random,RTT,HTL,2,0.05,401,68,40,SDMu-HS4,arc labels,0.6279146793852676,0.2781954887218045,0.5441176470588235
Ang,Left,random,RTT,HTL,2,0.05,401,68,40,SDMu-HSsrc,arc segments,0.6676823882706235,0.3088235294117647,0.6176470588235294
Ang,Left,random,RTT,HTL,2,0.05,401,68,40,SDMu-PCA,arc segments,0.5528396043101925,0.20218579234972678,0.5441176470588235
Ang,Left,random,RTT,HTL,2,0.1,401,68,80,COT-u,arc segments,0.6297915562621444,0.23275862068965517,0.7941176470588235
Ang,Left,random,RTT,HTL,2,0.1,401,68,80,SDMu-HS4,arc labels,0.59296060766649,0.2608695652173913,0.4411764705882353
Ang,Left,random,RTT,HTL,2,0.1,401,68,80,SDMu-HSsrc,arc segments,0.6808867691220633,0.31654676258992803,0.6470588235294118
Ang,Left,random,RTT,HTL,2,0.1,401,68,80,SDMu-PCA,arc segments,0.5534578696343402,0.20754716981132076,0.4852941176470588
Ang,Left,random,RTT,HTL,2,0.2,401,68,161,COT-u,arc segments,0.6673290937996821,0.2608695652173913,0.7941176470588235
Ang,Left,random,RTT,HTL,2,0.2,401,68,161,SDMu-HS4,arc labels,0.6213345698639816,0.30392156862745096,0.45588235294117646
Ang,Left,random,RTT,HTL,2,0.2,401,68,161,SDMu-HSsrc,arc segments,0.6516295707472177,0.3023255813953488,0.5735294117647058
Ang,Left,random,RTT,HTL,2,0.2,401,68,161,SDMu-PCA,arc segments,0.5566154389683802,0.2119205298013245,0.47058823529411764
Ang,Left,random,RTT,HTL,2,0.3,401,68,241,COT-u,arc segments,0.6394188305953012,0.24752475247524752,0.7352941176470589
Ang,Left,random,RTT,HTL,2,0.3,401,68,241,SDMu-HS4,arc labels,0.6003135488429606,0.2672413793103448,0.45588235294117646
Ang,Left,random,RTT,HTL,2,0.3,401,68,241,SDMu-HSsrc,arc segments,0.6019696166754991,0.27522935779816515,0.4411764705882353
Ang,Left,random,RTT,HTL,2,0.3,401,68,241,SDMu-PCA,arc segments,0.5033342165695107,0.17197452229299362,0.39705882352941174
Ang,Left,random,RTT,HTL,2,0.5,401,68,380,COT-u,arc segments,0.7068318318318318,0.3128834355828221,0.75
Ang,Left,random,RTT,HTL,2,0.5,401,68,380,SDMu-HS4,arc labels,0.6126346935170465,0.3020833333333333,0.4264705882352941
Ang,Left,random,RTT,HTL,2,0.5,401,68,380,SDMu-HSsrc,arc segments,0.6531310722487194,0.3046875,0.5735294117647058
Ang,Left,random,RTT,HTL,2,0.5,401,68,380,SDMu-PCA,arc segments,0.5567700052994171,0.21379310344827587,0.45588235294117646
Ang,Left,random,RTT,HTL,3,0.05,401,79,40,COT-u,arc segments,0.6425229970909663,0.27631578947368424,0.7974683544303798
Ang,Left,random,RTT,HTL,3,0.05,401,79,40,SDMu-HS4,arc labels,0.5256506014623792,0.23529411764705882,0.25316455696202533
Ang,Left,random,RTT,HTL,3,0.05,401,79,40,SDMu-HSsrc,arc segments,0.5354391068480227,0.24242424242424243,0.3037974683544304
Ang,Left,random,RTT,HTL,3,0.05,401,79,40,SDMu-PCA,arc segments,0.5188300967057158,0.2153846153846154,0.35443037974683544
Ang,Left,random,RTT,HTL,3,0.1,401,79,80,COT-u,arc segments,0.6697657048510103,0.31666666666666665,0.7215189873417721
Ang,Left,random,RTT,HTL,3,0.1,401,79,80,SDMu-HS4,arc labels,0.5605196949445711,0.27956989247311825,0.3291139240506329
Ang,Left,random,RTT,HTL,3,0.1,401,79,80,SDMu-HSsrc,arc segments,0.5571782372828052,0.2823529411764706,0.3037974683544304
Ang,Left,random,RTT,HTL,3,0.1,401,79,80,SDMu-PCA,arc segments,0.6113688183033257,0.2768361581920904,0.620253164556962
Ang,Left,random,RTT,HTL,3,0.2,401,79,161,COT-u,arc segments,0.6851757213617422,0.3393939393939394,0.7088607594936709
Ang,Left,random,RTT,HTL,3,0.2,401,79,161,SDMu-HS4,arc labels,0.5864258196399088,0.28688524590163933,0.4430379746835443
Ang,Left,random,RTT,HTL,3,0.2,401,79,161,SDMu-HSsrc,arc segments,0.6067300888434626,0.3157894736842105,0.45569620253164556
Ang,Left,random,RTT,HTL,3,0.2,401,79,161,SDMu-PCA,arc segments,0.4581531566947087,0.16463414634146342,0.34177215189873417
Ang,Left,random,RTT,HTL,3,0.3,401,79,241,COT-u,arc segments,0.7106101108577718,0.3505747126436782,0.7721518987341772
Ang,Left,random,RTT,HTL,3,0.3,401,79,241,SDMu-HS4,arc labels,0.6020717037502948,0.3076923076923077,0.45569620253164556
Ang,Left,random,RTT,HTL,3,0.3,401,79,241,SDMu-HSsrc,arc segments,0.6610582592971146,0.33793103448275863,0.620253164556962
Ang,Left,random,RTT,HTL,3,0.3,401,79,241,SDMu-PCA,arc segments,0.6461199779856908,0.3,0.6835443037974683
Ang,Left,random,RTT,HTL,3,0.5,401,79,380,COT-u,arc segments,0.6476531173834421,0.27346938775510204,0.8481012658227848
Ang,Left,random,RTT,HTL,3,0.5,401,79,380,SDMu-HS4,arc labels,0.6419529837251357,0.3284671532846715,0.569620253164557
Ang,Left,random,RTT,HTL,3,0.5,401,79,380,SDMu-HSsrc,arc segments,0.6658345781901094,0.3401360544217687,0.6329113924050633
Ang,Left,random,RTT,HTL,3,0.5,401,79,380,SDMu-PCA,arc segments,0.6277223052126739,0.27722772277227725,0.7088607594936709
Ang,Left,random,RTT,HTL,4,0.05,401,76,40,COT-u,arc segments,0.6473076923076924,0.2780487804878049,0.75
Ang,Left,random,RTT,HTL,4,0.05,401,76,40,SDMu-HS4,arc labels,0.6134615384615385,0.2511013215859031,0.75
Ang,Left,random,RTT,HTL,4,0.05,401,76,40,SDMu-HSsrc,arc segments,0.6211538461538462,0.25675675675675674,0.75
Ang,Left,random,RTT,HTL,4,0.05,401,76,40,SDMu-PCA,arc segments,0.5739878542510122,0.23076923076923078,0.6710526315789473
Ang,Left,random,RTT,HTL,4,0.1,401,76,80,COT-u,arc segments,0.5834817813765182,0.24120603015075376,0.631578947368421
Ang,Left,random,RTT,HTL,4,0.1,401,76,80,SDMu-HS4,arc labels,0.6287854251012146,0.2893081761006289,0.6052631578947368
Ang,Left,random,RTT,HTL,4,0.1,401,76,80,SDMu-HSsrc,arc segments,0.6591902834008097,0.2916666666666667,0.7368421052631579
Ang,Left,random,RTT,HTL,4,0.1,401,76,80,SDMu-PCA,arc segments,0.5207692307692308,0.20320855614973263,0.5
Ang,Left,random,RTT,HTL,4,0.2,401,76,161,COT-u,arc segments,0.675,0.3048128342245989,0.75
Ang,Left,random,RTT,HTL,4,0.2,401,76,161,SDMu-HS4,arc labels,0.6461336032388665,0.30718954248366015,0.618421052631579
Ang,Left,random,RTT,HTL,4,0.2,401,76,161,SDMu-HSsrc,arc segments,0.6360526315789474,0.30201342281879195,0.5921052631578947
Ang,Left,random,RTT,HTL,4,0.2,401,76,161,SDMu-PCA,arc segments,0.43157894736842106,0.13333333333333333,0.2631578947368421
Ang,Left,random,RTT,HTL,4,0.3,401,76,241,COT-u,arc segments,0.6648178137651821,0.2818181818181818,0.8157894736842105
Ang,Left,random,RTT,HTL,4,0.3,401,76,241,SDMu-HS4,arc labels,0.6150404858299595,0.29770992366412213,0.5131578947368421
Ang,Left,random,RTT,HTL,4,0.3,401,76,241,SDMu-HSsrc,arc segments,0.6340890688259109,0.30344827586206896,0.5789473684210527
Ang,Left,random,RTT,HTL,4,0.3,401,76,241,SDMu-PCA,arc segments,0.5229959514170041,0.2057142857142857,0.47368421052631576
Ang,Left,random,RTT,HTL,4,0.5,401,76,381,COT-u,arc segments,0.6663562753036437,0.2831050228310502,0.8157894736842105
Ang,Left,random,RTT,HTL,4,0.5,401,76,381,SDMu-HS4,arc labels,0.6119635627530364,0.2932330827067669,0.5131578947368421
Ang,Left,random,RTT,HTL,4,0.5,401,76,381,SDMu-HSsrc,arc segments,0.6356275303643725,0.3055555555555556,0.5789473684210527
Ang,Left,random,RTT,HTL,4,0.5,401,76,381,SDMu-PCA,arc segments,0.47599190283400805,0.17435897435897435,0.4473684210526316
Ang,Left,random,RTT,HTL,5,0.05,401,91,40,COT-u,arc segments,0.5604041120170152,0.2923076923076923,0.4175824175824176
